Key,bmi,gender,is_training,name,filename,CJWR,WHR,ES,LF_FH,FW_LFH
50,-0.5945921323373208,Male,1,img_50.bmp,img_50.bmp,-0.044962643770518215,0.6042378374562174,0.3231959987890574,0.6554009603291449,-0.36686961552745667
51,-1.3621918954162073,Male,1,img_51.bmp,img_51.bmp,-0.3980760682208419,0.3788435679656785,-0.44405279283297683,-0.6088951863888135,0.4147492270678216
54,0.333668046275712,Female,1,img_54.bmp,img_54.bmp,0.44236443881408116,3.5005255990568047,-0.550573415195457,2.859817578006961,-0.6567871258646573
58,0.63260519964463,Female,1,img_58.bmp,img_58.bmp,-0.34062348666687403,0.2533667244066031,-0.5426224856993652,1.1727150099021169,-0.7106863852187298
59,-0.43546580062788043,Female,1,img_59.bmp,img_59.bmp,0.2343258633485477,0.11552105824230627,-0.07853053369384329,-0.4148768673190459,0.17036011699326573
60,-0.31013830468049974,Male,1,img_60.bmp,img_60.bmp,0.525860493070114,0.5813641006333176,-1.155220710314232,0.6081881331877608,-0.34758453730375627
61,-1.278651652876334,Male,1,img_61.bmp,img_61.bmp,-0.3154582633685098,-0.5133680589851768,1.7213262489735948,1.022459605902826,-0.8393445984957909
63,-1.053743327424062,Female,1,img_63.bmp,img_63.bmp,-0.019155622830987873,1.1988071676346366,-0.13675348858538608,1.1429629427184997,-0.4594695400710573
64,0.5517671153462131,Male,1,img_64.bmp,img_64.bmp,-0.48776404061007456,1.7645290723353022,-1.2134574011268913,-0.8625146918305184,1.1446386600042013
65,-0.735393185095191,Male,1,img_65.bmp,img_65.bmp,0.1092376842255093,1.5530351521447734,-0.4367033520930899,1.1807347547152711,-0.3889383601063087
66,2.1843309925091003,Female,1,img_66.bmp,img_66.bmp,0.03374980944346015,1.088307700241872,0.5879276835004262,0.07230561412412805,0.12565292880471648
67,-0.8385114611231379,Female,1,img_67.bmp,img_67.bmp,-0.039755508252715115,-0.8890190535929322,-0.4926454211362843,-0.8867996730555392,0.20017441355996765
68,1.033340286871279,Male,1,img_68.bmp,img_68.bmp,-0.6519810888761262,-1.322927744398345,-0.1891018068988952,0.24596923960791944,-0.6935182439067095
71,-0.11716021115372725,Male,1,img_71.bmp,img_71.bmp,-0.765971625386127,-0.3873779519834252,1.361483431744017,1.6935787843298251,-1.072738063331574
73,-0.7721691936842635,Male,1,img_73.bmp,img_73.bmp,-0.14287186205712094,-0.18656890957902625,1.6689764847736535,-0.40001219539518396,0.0594383254857859
74,2.1843309925091003,Female,1,img_74.bmp,img_74.bmp,-0.47577775510926273,1.218353414804107,0.2823981442470563,-0.008911835711115566,0.22189787740149874
75,-1.0400342913590248,Female,1,img_75.bmp,img_75.bmp,0.006521479557703991,-0.8821556470920011,-0.1891018068988952,-0.2746979885826938,-0.2544082464348755
76,-0.11025326545172084,Female,1,img_76.bmp,img_76.bmp,41.26334735380436,-1.393278808759717,-7.684888665062752,5.537884824419662,-2.1161601379208705
78,0.8275871797349009,Male,1,img_78.bmp,img_78.bmp,0.139402173360327,-1.3161736014925463,-0.9120450234920188,-0.4169790944406159,-0.30187158065686626
79,0.00012698659232135737,Male,1,img_79.bmp,img_79.bmp,0.5564848938749204,-0.9905809425402038,-0.7948631575144399,0.5693569252928222,-0.7602096297063854
81,-0.698617176506119,Female,1,img_81.bmp,img_81.bmp,-0.056777436784220474,1.1668801615008118,0.37438905384244975,1.1119258390349713,-0.4524921455164807
82,1.5691560370342605,Male,1,img_82.bmp,img_82.bmp,-0.2077401944932326,0.06561605889266847,-0.49648714138925903,-1.059757600920886,0.7157545899072536
83,-0.43155815572478057,Male,1,img_83.bmp,img_83.bmp,0.45019333068790585,-0.016674119145169017,-0.07602625839156398,-2.343294360663173,2.5012523512289464
85,-0.23891706920729475,Female,1,img_85.bmp,img_85.bmp,-0.11139519555878612,0.3564564673227784,-0.7960430008439204,0.4540937596282494,-0.3247621047391265
87,0.6014354054914615,Female,1,img_87.bmp,img_87.bmp,0.2472527591574668,0.8341899597722574,-2.302402911154964,-2.292259978106831,2.853092571414401
88,2.4428207009699845,Male,1,img_88.bmp,img_88.bmp,0.4508039478768686,1.0648876454433138,-0.7948631575144399,-1.417211814462385,1.5204419875319324
89,0.15039356798428186,Male,1,img_89.bmp,img_89.bmp,0.3922132798175116,-0.20379766671393587,0.17236980139766658,-1.610110000493187,1.2301485552744778
90,1.9790750637994605,Male,1,img_90.bmp,img_90.bmp,0.5112576479553173,1.2843660717117131,-0.12674650858130382,-0.014012268964853185,0.24574466173448928
91,0.8784917135646455,Male,1,img_91.bmp,img_91.bmp,-0.1868077175813425,1.4044632900281206,0.6420139573066241,-0.167688278302777,0.3972599207643087
94,0.5116915015054454,Female,1,img_94.bmp,img_94.bmp,-0.6898549448179921,-1.540033589743882,1.0017476101104972,-0.24829888764909308,-0.48223139955646077
95,-0.032420140156106655,Female,1,img_95.bmp,img_95.bmp,-0.041914754567735336,-1.5354812460072123,1.361483431744017,-0.2888791553049416,-0.4558408296106405
99,-0.9139476009031955,Male,1,img_99.bmp,img_99.bmp,0.3634908865970552,-0.26794641523399887,-0.7961897583168882,0.020373235064750368,-0.2509009658475676
101,-0.995251440196799,Male,1,img_101.bmp,img_101.bmp,-0.18013769918104247,-1.2425143292886536,1.084577383265221,1.6580646525562495,-1.259448692966211
104,1.0984132259629524,Male,1,img_104.bmp,img_104.bmp,-0.08825670165357367,0.0381596783445336,0.5879276835004262,-1.1210178031806608,0.7674045594622503
105,-0.2506434363159088,Male,1,img_105.bmp,img_105.bmp,0.4149074522788398,0.022072220778942178,0.5338414096942283,-0.8440044110691539,0.494183656677475
106,-0.35833977917986787,Male,1,img_106.bmp,img_106.bmp,-0.7828948158189856,-0.2868572808250556,-1.6349882400851423,0.1899912572890286,-0.3587340977438412
108,0.26583364860756564,Female,1,img_108.bmp,img_108.bmp,-0.30809188153568645,0.008902743930402976,0.23029779545683926,1.0546311774400199,-0.7199046999900066
110,0.5478819336506603,Male,1,img_110.bmp,img_110.bmp,-0.7654805332639348,-0.7129871382022577,-0.9120450234920188,-1.5257788165376829,0.9071019681779027
111,-0.5231875032123381,Male,1,img_111.bmp,img_111.bmp,0.10416826237159983,-0.07491987898369742,-0.8579587496858209,-1.0823382257700949,0.6847674169493584
115,-0.8602826256050726,Male,1,img_115.bmp,img_115.bmp,-0.10599058384369536,-0.0723654981294372,1.4425810329517856,0.07846746076847168,-0.22779354191018675
117,-0.5451330822532261,Male,1,img_117.bmp,img_117.bmp,-0.3568918876034862,0.8167592027135749,-0.7961897583168882,-0.3672045828206028,0.3641846079323977
119,-0.6369886308755092,Female,1,img_119.bmp,img_119.bmp,0.16819212422722676,1.003103214212869,-2.5997378890482516,0.020663116873108622,0.1354571143422764
120,0.3422630479258406,Male,1,img_120.bmp,img_120.bmp,0.3472146905473936,1.0624039645623748,0.3680242617635629,-0.6779365384348628,0.712654723567104
121,-1.0589426062973177,Male,1,img_121.bmp,img_121.bmp,-0.07858816309981126,0.04108684087630203,-0.12904257623720602,-0.19030362525870137,-0.016768708045488495
122,0.6014354054914615,Female,1,img_122.bmp,img_122.bmp,-0.528288234989147,-0.26763331535214907,-1.57015469242107,-0.10385577318311537,-0.17173407915927247
124,0.6014354054914615,Female,1,img_124.bmp,img_124.bmp,1.4369922819899454,-1.5765083487070175,-0.43502106322807954,0.23576030313068722,-0.7623786282575885
125,-0.36252708767819186,Female,1,img_125.bmp,img_125.bmp,0.5601304084115857,-1.0893111598287661,-1.2243275753315845,0.2776226341396947,-0.6420112665387387
126,0.4367822459104439,Female,1,img_126.bmp,img_126.bmp,0.029805482239853676,-0.636906621457501,1.0019738913372898,-0.4877476323821834,-0.025962055926967206
127,-0.3837710211269323,Female,1,img_127.bmp,img_127.bmp,-0.1224590593486078,-0.387947224495877,-0.1527623431736248,0.9686594535800671,-0.7834427392367264
128,1.2147347368717587,Male,1,img_128.bmp,img_128.bmp,0.7022275242110433,2.0329750346707383,-0.9120450234920188,-0.4424823225474317,0.8293766356607863
129,-0.09522362483771164,Male,1,img_129.bmp,img_129.bmp,-0.22621721079417972,0.07623482761283638,-0.7961897583168882,-0.09268311242285576,-0.07218016652028172
130,0.6371377200480826,Female,1,img_130.bmp,img_130.bmp,-0.17098363808861453,0.035962470082763834,-0.0772191146989437,0.03764339507892699,-0.1694745756325516
131,-0.701699076018924,Female,1,img_131.bmp,img_131.bmp,-0.6305757084391669,-0.5403313760830123,-0.550573415195457,-0.7974640460128744,0.2508868480315821
132,0.47821509817981006,Female,1,img_132.bmp,img_132.bmp,-0.09799279785377948,0.7889300404879298,-0.1331597378557034,0.5704627235170893,-0.26962613319608203
138,2.482507566020062,Female,1,img_138.bmp,img_138.bmp,0.0003529467636580595,0.6516013104922002,-0.4926454211362843,0.6209329514771627,-0.33528876965021664
139,1.599883359999744,Female,1,img_139.bmp,img_139.bmp,0.006188888067541099,0.12305840994346244,0.5879276835004262,1.341143773425436,-0.8151218922425465
140,0.24441225986654877,Male,1,img_140.bmp,img_140.bmp,0.39810638528377024,0.08776443235292673,-1.2735166317885804,0.07751637235914241,-0.17901490653929117
143,-1.0051687497912942,Female,1,img_143.bmp,img_143.bmp,0.7786326239620458,0.16726517507975316,-0.3485707904446571,0.881477765175702,-0.5985060354937041
145,-0.698617176506119,Female,1,img_145.bmp,img_145.bmp,0.09204686157791277,-0.8746770590050352,-0.7956034513682294,-0.45541837788330036,-0.12879585185584394
147,-1.073236964458739,Male,1,img_147.bmp,img_147.bmp,-0.5166475328335784,-0.8350593648642831,-0.7961897583168882,0.909679336327944,-0.8736903855608337
149,-0.11949790630292204,Male,1,img_149.bmp,img_149.bmp,0.07415447875575613,0.5218393140047176,-0.1891018068988952,-1.7475320289033784,1.7416594122993436
150,-0.3901853622301277,Male,1,img_150.bmp,img_150.bmp,-0.30237806366959247,-0.0024138427082538096,-0.550573415195457,-0.3178200843442171,0.059618200578194176
151,-0.6767956096942042,Male,1,img_151.bmp,img_151.bmp,-0.26726367774764176,-0.7597262478374873,-0.08258118453641507,-1.2239504797925405,0.5604425194828657
152,0.6290538941548945,Male,1,img_152.bmp,img_152.bmp,0.5892789344788149,1.0216771072038142,1.6182562345839135,-1.5533407364029086,1.684518145562067
154,3.1236817480276984,Male,1,img_154.bmp,img_154.bmp,-0.49563970316220135,1.2845396080098652,-1.2735166317885804,0.03243996352698012,0.21270963638384283
156,0.5721483505750377,Female,1,img_156.bmp,img_156.bmp,-0.11843937938551433,-0.25284233002459344,-0.13838155670915533,-0.14596604339451,-0.13943699563095088
158,-0.4978824285436873,Male,1,img_158.bmp,img_158.bmp,-0.3112956729994859,0.07787469972128729,0.8953130179907901,-0.6937154529850872,0.3821058698008813
160,-0.8294438590176814,Male,1,img_160.bmp,img_160.bmp,-0.014722801876213491,0.6145728881016307,1.0019738913372898,0.4212553537480187,-0.23310411285608815
162,0.17827936507546246,Male,1,img_162.bmp,img_162.bmp,-0.9027134985198201,1.0417090723718123,2.028916899337474,-0.3031359249017507,0.38681014252521034
163,-0.5672323560916595,Male,1,img_163.bmp,img_163.bmp,0.10416826237159983,-1.2805141876762782,-0.1891018068988952,-0.4599346939840048,-0.26109029403172723
165,-0.8466077033812457,Male,1,img_165.bmp,img_165.bmp,0.06856018595643866,0.5170298794559738,0.8953130179907901,-2.423683682944061,2.9644280188914887
167,-0.8266571769847083,Male,1,img_167.bmp,img_167.bmp,0.9636678208152478,0.5679568147836088,0.5897834787374201,-0.5805033338444187,0.4556627247230271
168,0.38047774759084857,Male,1,img_168.bmp,img_168.bmp,0.6316141934566402,-0.8670240164384471,0.8953130179907901,-1.38118683236646,0.6804020413825721
169,-0.3073868462971045,Male,1,img_169.bmp,img_169.bmp,0.007875230857492178,-0.9434323239685991,1.6182562345839135,-0.39010471476188224,-0.1969872370459988
170,-0.7406071749674611,Male,1,img_170.bmp,img_170.bmp,0.6045599544290119,-0.9249906491095778,-1.7756997389331781,0.9641392086782973,-0.9204383332757141
171,-0.9139819938432628,Male,1,img_171.bmp,img_171.bmp,-0.5829917400072675,-0.07769278702822052,-1.5147049477083783,2.125300610989026,-1.1507803051203311
175,-0.4862316407129037,Male,1,img_175.bmp,img_175.bmp,-0.6784584895380132,0.3536771320079538,-0.1891018068988952,-0.470101687855266,0.29255275695661
177,-1.3226749868814995,Male,1,img_177.bmp,img_177.bmp,-0.735438167566912,-1.5755635399726426,0.5338414096942283,0.5356811538665411,-0.9063927554763873
178,0.6290538941548945,Male,1,img_178.bmp,img_178.bmp,-0.19411433688077182,0.0914536855062036,-0.1891018068988952,-1.397672081638003,1.0936270484269952
182,-0.17201438265212782,Male,1,img_182.bmp,img_182.bmp,-0.2537625419439942,0.49545169668963746,-0.49648714138925903,0.7366499467567257,-0.4391340083305702
183,-1.0073365408632975,Male,1,img_183.bmp,img_183.bmp,0.12047823724447732,-0.5571267515632811,-0.7956034513682294,1.6415331071424186,-1.0936458475348179
184,-0.39385753721585776,Male,1,img_184.bmp,img_184.bmp,-0.15716030427887762,-0.29089452475610467,-1.2735166317885804,-0.19098521915168812,-0.12137813215392108
185,-0.7406071749674611,Male,1,img_185.bmp,img_185.bmp,-0.20608243378446647,0.4809242294444596,-0.07669208909404748,1.76967403322975,-0.9003070760881201
187,-0.9958199985144408,Male,1,img_187.bmp,img_187.bmp,-0.6893690494378426,1.5862935214125564,-1.063698267923192,3.024680689103655,-1.0885789874791039
188,-0.735393185095191,Male,1,img_188.bmp,img_188.bmp,-0.7163739194161504,-0.3500098024483275,-1.5790461710419506,0.06450386467821105,-0.30287493754062444
189,-1.0112132494721373,Male,1,img_189.bmp,img_189.bmp,0.232036698482689,-0.7980493061031481,-2.7194030649748275,0.9336201758163744,-0.874431873816369
190,-0.11645782701222654,Male,1,img_190.bmp,img_190.bmp,0.9782472805908963,-1.7239398294358241,0.2247181197111757,-1.5816729136446304,0.5362639308587533
191,-0.9659944395071776,Male,1,img_191.bmp,img_191.bmp,0.9084836171590088,-1.269696173576752,-0.1331597378557034,0.8342187480758422,-0.9553445986452567
193,-0.9139476009031955,Male,1,img_193.bmp,img_193.bmp,0.027500727147890435,-1.4966366606656272,-3.0808746732713894,-0.22427639280878434,-0.4829751575292505
194,-0.35833977917986787,Male,1,img_194.bmp,img_194.bmp,-0.013740617631835124,-1.0883415601946533,-1.2735166317885804,-1.3880775247003916,0.5967175662141194
195,-1.106710980872707,Male,1,img_195.bmp,img_195.bmp,-0.5071972574452277,-0.5878004399882386,-1.5133884681109624,1.2631326499950284,-0.9580370507382475
197,-0.9694664352346735,Male,1,img_197.bmp,img_197.bmp,-0.050520559375601376,0.3894357094231659,-0.0772191146989437,-0.16016313768864612,0.0720969641853668
199,-1.087356812719065,Male,1,img_199.bmp,img_199.bmp,0.22229020879841543,-0.742726117889029,-0.8541170294328461,-2.889732824903567,3.3650094241131416
201,-0.7888285472897335,Male,1,img_201.bmp,img_201.bmp,0.09659401085742686,0.2041678066087002,-1.8815198293187811,-1.388938038317585,1.1297304477908876
202,-1.0818194333020716,Male,1,img_202.bmp,img_202.bmp,0.6381698835322004,-0.615949129366033,-0.1331597378557034,-2.331047544454797,2.1535762110612824
204,-1.0051687497912942,Male,1,img_204.bmp,img_204.bmp,0.12475255756722829,0.21245623075370212,-1.2735166317885804,-0.8735588701775492,0.5905067686622051
205,-1.1479780080412594,Male,1,img_205.bmp,img_205.bmp,-0.04189396759959979,-0.881539547324494,0.22831187044085838,-1.5025891213394829,0.8086453219740695
206,-1.0408710643596562,Male,1,img_206.bmp,img_206.bmp,-1.275208172384958,2.657508298996495,0.3339664068298609,4.363261438349329,-1.2540565540564808
207,-1.201531479882061,Male,1,img_207.bmp,img_207.bmp,-0.2027721091089767,2.1101784873553786,-1.155220710314232,4.115826609071674,-1.2873734499186538
209,-0.2204827183400561,Male,1,img_209.bmp,img_209.bmp,0.2372854079367632,-0.32015237735170754,0.9512550870339819,-0.03858171662379085,-0.22988934207993666
210,-1.073236964458739,Male,1,img_210.bmp,img_210.bmp,-0.14750995432223235,0.9698411722191992,-0.08985543918177348,-0.08439366072573329,0.19943505316435797
211,-1.2281323505811115,Male,1,img_211.bmp,img_211.bmp,-0.7465020313567338,0.1518911445176704,-0.13675348858538608,0.3479635698679797,-0.3225681392981259
212,-0.323764574724965,Male,1,img_212.bmp,img_212.bmp,-0.5365042841444803,-0.18702891849634556,-0.9120450234920188,-0.808661766152904,0.3873059338879608
213,-0.8291344804469499,Male,1,img_213.bmp,img_213.bmp,0.8002198903701881,-0.5229364281017245,-1.2735166317885804,-0.1663786071583456,-0.21094060758186645
214,-0.5588898177689587,Male,1,img_214.bmp,img_214.bmp,0.06856018595643866,0.7597777787615725,0.009391651478562997,1.949634995902745,-0.9043077364635959
216,-0.7954431534003831,Male,1,img_216.bmp,img_216.bmp,-0.5611420381264239,-1.9363822310866146,0.5879276835004262,-1.5087646656956504,0.36797262417260473
217,-1.334504386157193,Male,1,img_217.bmp,img_217.bmp,0.5390706113198754,-1.6119271989777033,-1.1507305099959717,1.369375925515703,-1.2488979123092936
220,0.35006196622985325,Male,1,img_220.bmp,img_220.bmp,-0.25355467226264455,-0.434894761325181,-0.12904257623720602,0.2912591840871904,-0.4596352294306257
221,-0.1889992665386982,Male,1,img_221.bmp,img_221.bmp,0.1406000223991044,-2.3294841827454293,0.17236980139766658,-0.3051625491487601,-0.7027091802136055
222,-0.5452022913021793,Female,1,img_222.bmp,img_222.bmp,0.05435229323620577,-0.6868804844175175,1.0031212022220235,0.4027071653655622,-0.591885553977377
223,-1.1136854267449248,Female,1,img_223.bmp,img_223.bmp,-0.27148343227903554,-1.3989375611697805,0.6420139573066241,0.7279407504484533,-0.9439389857274134
224,0.011030738433092773,Male,1,img_224.bmp,img_224.bmp,-0.0027001391811615942,-0.5668383569894114,0.8953130179907901,-1.4586982547748397,0.8910303840143984
225,-0.9957892713975528,Male,1,img_225.bmp,img_225.bmp,0.8051126229949513,-0.9700026593965475,-1.817579839470417,0.5984771987915548,-0.7684287014564278
226,0.20855347059617724,Male,1,img_226.bmp,img_226.bmp,-0.3343588141452055,0.5730462946812206,-1.6349882400851423,-0.02949811619234057,0.038553664027071166
227,-1.0727136692360666,Male,1,img_227.bmp,img_227.bmp,0.09132711280623551,0.5960146041957053,-1.155529407067716,-0.1507819040305188,0.13037748712700606
228,0.27857188182532105,Male,1,img_228.bmp,img_228.bmp,-0.0813554282327701,-0.8806434022081171,0.8953130179907901,0.19484279568606566,-0.53649040909535
229,-0.6767956096942042,Male,1,img_229.bmp,img_229.bmp,-0.4915238834714795,0.225207016851148,-0.7961897583168882,2.647824781694136,-1.248708816490539
230,-0.5864580104816987,Male,1,img_230.bmp,img_230.bmp,-0.03241770850108248,-0.015745837677284363,-0.9120450234920188,-0.7883851176691777,0.43093075066083447
231,-0.9958199985144408,Male,1,img_231.bmp,img_231.bmp,-0.8329108595226742,-0.4531647362489926,-1.2735166317885804,0.19382279398236865,-0.40997083690121405
232,0.39601076080627534,Male,1,img_232.bmp,img_232.bmp,-0.09169694487990769,0.11064551462760033,-0.8541170294328461,-0.4248413686597061,0.17634578696501196
233,-0.9958199985144408,Male,1,img_233.bmp,img_233.bmp,-0.9028486138126953,-0.25113083976135125,-0.1891018068988952,-0.32290066122500166,-0.017477285400835835
234,1.6808693846103369,Female,1,img_234.bmp,img_234.bmp,0.6849093813836209,0.3942111712574597,-0.550573415195457,-1.08584760077605,0.867760533436002
235,-0.8291344804469499,Female,1,img_235.bmp,img_235.bmp,0.8323487479937569,-1.2977365175408864,0.23029779545683926,0.2585322712101749,-0.692675043946713
236,0.07157559199863456,Female,1,img_236.bmp,img_236.bmp,-0.04685165949978217,0.9067694505654348,-0.49051418453376777,-0.9480350283031685,0.9184724004783031
237,-0.995251440196799,Female,1,img_237.bmp,img_237.bmp,-0.0752440596010998,-0.07969717718093361,0.2247181197111757,0.42381969282196164,-0.43104842432655033
240,0.3863291477311207,Male,1,img_240.bmp,img_240.bmp,1.1182007403014382,0.20980452266344235,-1.5147049477083783,0.45254920989037845,-0.3651852016100613
241,-0.48054494665962955,Male,1,img_241.bmp,img_241.bmp,0.8164311271444248,-0.8059980031036218,-0.7961897583168882,-0.436420394870731,-0.11935212578974333
246,0.00012698659232135737,Female,1,img_246.bmp,img_246.bmp,0.1456590507689461,0.18698036764001658,-0.9939270180897882,0.8753992728242372,-0.5904058401848592
248,-0.19911186392857064,Male,1,img_248.bmp,img_248.bmp,-0.19149517889577436,0.10212662693320061,-0.809288766458338,0.3492839655774819,-0.3375902629461432
252,1.2339393733448472,Male,1,img_252.bmp,img_252.bmp,-0.2553111710700459,0.6950239486516611,-0.9120450234920188,-1.350307942563684,1.2844086996719934
253,0.24672629877506208,Male,1,img_253.bmp,img_253.bmp,-0.01366786324336073,-0.8779825123031412,1.9797278428804754,-0.3282258856099832,-0.21750434616683464
254,1.3931672885961444,Male,1,img_254.bmp,img_254.bmp,0.4624784288556589,0.339807082696509,0.9460332681805299,-0.42724388360326826,0.25418318677156304
257,0.3259591698188579,Male,1,img_257.bmp,img_257.bmp,-0.08323924722000306,-0.8159758811565466,-0.49648714138925903,-0.4606511161675202,-0.10549323223458774
262,0.333668046275712,Male,1,img_262.bmp,img_262.bmp,-0.011105869420733144,-0.40719138996115833,1.117323819204021,0.16994651425198937,-0.38260528153731527
263,-0.5767409750531398,Male,1,img_263.bmp,img_263.bmp,-0.11055332334931976,-0.860945655095816,0.2716161691147883,0.7368357684287505,-0.8033793681697586
264,0.27857188182532105,Female,1,img_264.bmp,img_264.bmp,-0.30337064139803865,2.1122269502187323,1.309132944600861,0.07508763001387128,0.4320214916588857
265,-0.995251440196799,Female,1,img_265.bmp,img_265.bmp,-0.7452392230425371,-0.6196393007007801,1.309132944600861,-0.2218795056072886,-0.2051682910320304
266,-0.7721691936842635,Female,1,img_266.bmp,img_266.bmp,-0.23119049292046087,-0.6644869565043159,0.17236980139766658,-0.029744462637539233,-0.34117400463345776
267,-1.5628533782377716,Female,1,img_267.bmp,img_267.bmp,0.4149074522788398,1.1666304161405112,-0.43642791072756987,0.24158873260351185,0.03606577020162936
268,0.299524975654133,Male,1,img_268.bmp,img_268.bmp,0.6385700326687952,-1.2251808994659708,-1.1431410521081757,0.3261358944338147,-0.7063356209567679
269,-0.9975911156797838,Male,1,img_269.bmp,img_269.bmp,-0.8220522670431837,0.3236709615129178,-0.7961897583168882,0.8925044231936566,-0.5628497704289227
271,-0.741786595510102,Female,1,img_271.bmp,img_271.bmp,0.6159044422886576,1.3133007244292798,-1.8736990296016764,1.655715441886605,-0.6622023875189162
272,0.553164589873138,Male,1,img_272.bmp,img_272.bmp,-0.6603192614692543,-0.8304758029575738,-0.0772191146989437,-0.14189474365235227,-0.32325586362619824
273,-0.7479566535947119,Male,1,img_273.bmp,img_273.bmp,0.006521479557703991,-1.36778090929071,-0.550573415195457,-0.7449269501408209,-0.08613254405485095
